Incident ID,Year,State,City Or County,Victims Killed,Victims Injured
2406656,2022,Florida,Fort Lauderdale (Lauderdale Lakes),0,4
2406597,2022,Minnesota,Saint Paul,3,2
2406651,2022,Illinois,Chicago,2,2
2405689,2022,California,Chico,0,5
2405866,2022,Illinois,Yorkville,0,4
2406042,2022,Alabama,Birmingham,2,2
2405859,2022,Maryland,Capitol Heights,1,3
2405239,2022,California,Fresno,2,2
2405020,2022,Minnesota,Minneapolis,0,4
2404930,2022,New York,Brooklyn,0,4
2400998,2022,Missouri,Saint Louis (Jennings),0,4
2399774,2022,Wisconsin,Clinton,0,4
2400434,2022,Oregon,Bend,2,2
2399820,2022,New York,Albany,0,6
2399670,2022,Colorado,Denver,1,3
2399839,2022,California,Los Angeles,0,6
2400026,2022,Michigan,Detroit,3,1
2400492,2022,Arizona,Phoenix,2,5
2399755,2022,Texas,Houston,3,2
2399576,2022,New York,Brooklyn,1,4
2399000,2022,Washington,Spokane,1,3
2398877,2022,Kentucky,Lexington,0,7
2398004,2022,Kentucky,Henderson,2,2
2397504,2022,Washington,Spokane,0,4
2398118,2022,Alabama,Birmingham,1,3
2396803,2022,Illinois,Chicago,0,4
2396536,2022,District of Columbia,Washington,2,3
2397033,2022,Wisconsin,Milwaukee,2,2
2396567,2022,Maryland,Baltimore,1,6
2396124,2022,Pennsylvania,Philadelphia,2,2
2393474,2022,Delaware,Wilmington,0,4
2393051,2022,North Carolina,Asheville,0,4
2392698,2022,Illinois,Chicago,0,5
2392494,2022,Illinois,Chicago,1,4
2391779,2022,Illinois,Chicago,0,4
2391353,2022,Virginia,Norfolk,3,2
2390519,2022,Illinois,Chicago,0,4
2391042,2022,Pennsylvania,Philadelphia,0,4
2398608,2022,Michigan,Paw Paw,0,4
2389775,2022,Pennsylvania,Philadelphia,0,5
2388884,2022,Tennessee,Memphis,0,6
2386954,2022,Arizona,Phoenix,1,4
2386871,2022,Illinois,Chicago,1,4
2386878,2022,Maryland,Baltimore,1,3
2388144,2022,Ohio,Cleveland,1,4
2386032,2022,North Carolina,Raleigh,0,6
2387010,2022,Georgia,Atlanta (College Park),1,4
2386151,2022,Washington,Renton,0,4
2385789,2022,Pennsylvania,Philadelphia,1,3
2385846,2022,Missouri,Saint Louis,1,3
2383958,2022,Mississippi,Winona,1,3
2382827,2022,Virginia,Richmond,0,4
2380747,2022,Ohio,Cincinnati,0,8
2381371,2022,Pennsylvania,Pittsburgh,1,3
2381321,2022,Georgia,Atlanta,2,4
2381000,2022,Alabama,Birmingham,1,4
2380361,2022,Michigan,Detroit,1,4
2380869,2022,Michigan,Detroit,1,6
2380783,2022,Pennsylvania,Duquesne,0,4
2379316,2022,Virginia,Norfolk,0,4
2379499,2022,Ohio,Dayton,4,0
2380017,2022,Wisconsin,Milwaukee,0,4
2378851,2022,Tennessee,Nashville,1,3
2379020,2022,Nebraska,Laurel,4,0
2377855,2022,California,Panorama City,1,4
2377529,2022,Florida,Miami,0,5
2376380,2022,New York,Albany,0,5
2377338,2022,Florida,Orlando,4,0
2375725,2022,California,Paramount,1,3
2375886,2022,District of Columbia,Washington,1,5
2376028,2022,Ohio,Columbus,2,2
2374750,2022,Indiana,South Bend,0,4
2374430,2022,Florida,Orlando,0,7
2374337,2022,Michigan,Detroit,2,6
2374401,2022,Indiana,Indianapolis,0,4
2374990,2022,Illinois,Decatur,1,3
2375097,2022,Connecticut,Hartford,0,4
2373924,2022,Louisiana,Monroe,1,3
2373692,2022,Illinois,Wheeling,0,5
2373859,2022,Georgia,Girard,1,4
2373050,2022,Maryland,Baltimore,2,2
2373646,2022,New Mexico,Albuquerque,1,4
2373607,2022,Ohio,Cleveland,1,3
2373111,2022,Florida,Miami,0,4
2370760,2022,Georgia,Macon,2,2
2371416,2022,Louisiana,Hahnville,1,3
2369720,2022,Louisiana,New Orleans,0,4
2368110,2022,South Carolina,Bennettsville,1,3
2368575,2022,California,San Pedro,2,6
2368029,2022,Georgia,Atlanta,0,8
2368308,2022,Texas,Fort Worth,1,3
2367984,2022,Virginia,Richmond,0,5
2367664,2022,Texas,El Paso,0,4
2367289,2022,North Carolina,Pinebluff,1,4
2367193,2022,Washington,Renton,1,6
2368018,2022,Illinois,Chicago,0,4
2367176,2022,Illinois,Chicago,0,4
2367157,2022,Illinois,Rockford,2,2
2367972,2022,Michigan,Kalamazoo,0,9
2366273,2022,California,Los Angeles,0,5
2363589,2022,Nebraska,Lincoln,0,4
2362912,2022,Georgia,Atlanta,1,4
2362595,2022,Washington,Mount Vernon,0,5
2362141,2022,New York,Brooklyn,0,4
2361849,2022,Michigan,Detroit,0,4
2362011,2022,Indiana,Greenwood,3,2
2362215,2022,Indiana,Beech Grove,1,3
2361609,2022,Michigan,Grand Rapids,0,4
2361654,2022,Georgia,Milledgeville,0,5
2362282,2022,New Jersey,Newark,0,4
2362562,2022,Washington,Vancouver,2,2
2361532,2022,District of Columbia,Washington,1,3
2360953,2022,Ohio,Columbus,2,2
2361097,2022,South Carolina,North Charleston,0,4
2361614,2022,Texas,Houston,4,0
2362355,2022,Louisiana,Monroe,0,5
2361490,2022,Pennsylvania,Philadelphia,0,4
2359843,2022,Illinois,Chicago,0,4
2359229,2022,Pennsylvania,Philadelphia,0,4
2358938,2022,Pennsylvania,Philadelphia,0,4
2358861,2022,Indiana,Indianapolis,1,3
2358856,2022,Minnesota,Minneapolis,0,4
2358329,2022,Massachusetts,Boston,0,4
2358053,2022,Mississippi,Jackson,0,4
2356705,2022,Illinois,Crest Hill,1,4
2356327,2022,Missouri,Kansas City,1,5
2355580,2022,California,Downey,3,2
2355398,2022,New York,Brooklyn,0,5
2356813,2022,Texas,Alvin,1,3
2355438,2022,Illinois,Chicago,0,4
2355962,2022,Alabama,Jacksons Gap,0,4
2354111,2022,North Carolina,Greensboro,0,4
2354825,2022,Michigan,Detroit,0,4
2353847,2022,Illinois,Chicago,0,4
2352780,2022,Florida,Tampa,0,4
2352444,2022,Illinois,Chicago,0,4
2352349,2022,Minnesota,Saint Cloud,0,4
2352342,2022,Ohio,Steubenville,0,4
2349853,2022,Indiana,Gary,3,7
2349723,2022,New York,Rochester,1,3
2348163,2022,Massachusetts,Boston,0,4
2349746,2022,Wisconsin,Kenosha,1,4
2350033,2022,Minnesota,Minneapolis,0,7
2348230,2022,California,Sacramento,1,4
2348384,2022,Illinois,Highland Park,7,30
2348750,2022,Missouri,Kansas City,0,4
2349545,2022,Colorado,Denver,1,3
2349758,2022,New York,Corona (Queens),0,4
2348204,2022,Illinois,Chicago,0,5
2348167,2022,Virginia,Richmond,0,6
2348191,2022,Virginia,Manassas,0,4
2347373,2022,South Carolina,Mullins,0,4
2348303,2022,Arizona,Surprise,2,4
2348263,2022,Washington,Tacoma,0,4
2347060,2022,Texas,Haltom City,2,4
2347228,2022,New York,Corona (Queens),1,3
2347297,2022,North Carolina,Clinton,0,6
2346422,2022,Illinois,Chicago,0,4
2346406,2022,Mississippi,Greenwood,1,7
2345410,2022,Illinois,Chicago,2,3
2345144,2022,Kentucky,Allen,3,5
2344954,2022,New Jersey,Newark,0,9
2344008,2022,New Jersey,Jersey City,0,4
2344201,2022,Pennsylvania,Philadelphia,0,4
2341725,2022,North Carolina,Charlotte,0,5
2340458,2022,Georgia,Blakely,1,6
2340720,2022,Virginia,Sutherlin,1,7
2340685,2022,New Jersey,Paterson,0,5
2340473,2022,Texas,San Antonio,1,3
2340696,2022,Texas,Winona,0,5
2340409,2022,Washington,Tacoma,0,8
2340297,2022,New York,Brooklyn,0,4
2339761,2022,Texas,Houston,2,2
2340347,2022,Minnesota,Minneapolis,0,4
2339866,2022,Virginia,Hopewell,2,2
2338874,2022,Pennsylvania,Philadelphia,2,2
2338902,2022,Illinois,Chicago,1,3
2335052,2022,New York,New York (Manhattan),1,8
2335872,2022,New York,Staten Island,0,5
2334920,2022,District of Columbia,Washington,1,3
2334512,2022,Florida,Miami,0,5
2334936,2022,Michigan,Detroit,1,3
2334374,2022,Michigan,Grand Rapids,0,4
2334620,2022,South Carolina,Walterboro,2,2
2333675,2022,Florida,Pensacola,0,5
2334359,2022,Texas,San Antonio,2,5
2334096,2022,Maryland,Baltimore,0,4
2333667,2022,Illinois,Chicago,0,5
2333154,2022,California,Oakland,1,4
2328374,2022,California,Los Angeles,3,4
2328532,2022,Michigan,Roseville,0,4
2328265,2022,Indiana,Gary,2,4
2328215,2022,Indiana,Indianapolis,0,4
2328117,2022,Louisiana,New Orleans,0,4
2328342,2022,Colorado,Denver,2,4
2360288,2022,New Mexico,Alamogordo,0,4
2327598,2022,Michigan,Detroit,0,4
2327645,2022,Illinois,Chicago,1,4
2328482,2022,Georgia,Atlanta (College Park),0,7
2328108,2022,Tennessee,Antioch,2,2
2327991,2022,Kentucky,Louisville,0,6
2327247,2022,Georgia,Decatur,1,3
2325498,2022,Maryland,Smithsburg,3,2
2325328,2022,Arizona,Yuma,0,4
2323642,2022,Virginia,Portsmouth,4,0
2324475,2022,Illinois,Chicago,0,4
2324435,2022,Maryland,Baltimore,2,2
2324496,2022,Illinois,Chicago,0,4
2321772,2022,Michigan,Saginaw,3,1
2321440,2022,Arizona,Mesa,2,2
2321532,2022,Tennessee,Chattanooga,2,11
2321693,2022,Michigan,Grand Rapids,1,3
2322804,2022,South Carolina,Andrews,0,5
2321193,2022,Michigan,Ecorse,0,4
2320673,2022,Texas,El Paso (Socorro),0,5
2321266,2022,Pennsylvania,Philadelphia,2,10
2321500,2022,Georgia,Macon,2,2
2320618,2022,Arizona,Phoenix,1,8
2321593,2022,South Carolina,Summerton,1,7
2321698,2022,New York,Hempstead,1,3
2320361,2022,Virginia,Chester,1,5
2320862,2022,Nebraska,Omaha,1,3
2319567,2022,Texas,Centerville,5,0
2318310,2022,Oklahoma,Tulsa,4,0
2318046,2022,Texas,Waco,0,4
2316616,2022,Michigan,Benton Harbor,1,6
2315903,2022,Pennsylvania,Philadelphia,2,2
2317016,2022,South Carolina,Charleston,0,9
2315150,2022,Oklahoma,Taft,1,7
2315361,2022,Nevada,Henderson,0,7
2315892,2022,Illinois,Chicago,1,3
2316364,2022,Texas,Houston,0,4
2315605,2022,Arizona,Phoenix,1,5
2315074,2022,Illinois,Chicago,0,5
2314991,2022,Tennessee,Chattanooga,0,6
2315338,2022,California,Fresno,1,3
2315417,2022,Florida,Malabar,0,4
2315190,2022,Colorado,Colorado Springs,1,3
2315333,2022,California,Merced,1,3
2314951,2022,Tennessee,Memphis,0,4
2313988,2022,Alabama,Anniston,0,6
2313970,2022,Michigan,Stanwood,4,0
2312678,2022,Pennsylvania,Philadelphia,0,4
2310278,2022,Texas,Uvalde,21,17
2309711,2022,South Carolina,North Charleston,0,5
2311123,2022,Ohio,Cleveland,0,5
2308096,2022,Indiana,Goshen,1,3
2308395,2022,Washington,Tacoma,0,4
2308017,2022,California,Highland,1,8
2307631,2022,Florida,Kissimmee,1,3
2307813,2022,Louisiana,New Orleans,1,3
2307044,2022,Illinois,Chicago,2,7
2306277,2022,Pennsylvania,Philadelphia,0,5
2305208,2022,California,Palo Alto (East Palo Alto),1,3
2302847,2022,California,Laguna Woods,1,5
2303130,2022,North Carolina,Winston Salem (Winston-salem),0,7
2304029,2022,North Carolina,Elizabeth City,0,4
2302740,2022,Texas,Houston,2,3
2303337,2022,Texas,Amarillo,1,4
2301751,2022,New York,Buffalo,10,3
2354757,2022,Louisiana,Napoleonville,0,5
2301494,2022,Wisconsin,Milwaukee,0,11
2300713,2022,Arkansas,Hot Springs National Park (Hot Springs),1,3
2299660,2022,Illinois,Chicago,0,4
2299126,2022,Indiana,Indianapolis,0,5
2299793,2022,Missouri,Saint Louis,1,3
2300830,2022,New Jersey,Paterson,1,4
2298872,2022,Maryland,Baltimore,0,5
2298836,2022,Illinois,Chicago,1,4
2299407,2022,Illinois,Chicago,0,6
2298519,2022,Pennsylvania,Philadelphia,0,4
2298591,2022,Maryland,Baltimore,1,3
2299176,2022,Texas,Brookshire,1,3
2297823,2022,Michigan,Detroit,0,4
2298092,2022,Alabama,Tuscaloosa,0,5
2297261,2022,Georgia,Clarkston,3,3
2296224,2022,Florida,Miami,0,4
2296191,2022,Kentucky,Lexington,2,3
2296808,2022,Texas,Garland,2,2
2296037,2022,Louisiana,New Orleans,2,4
2296064,2022,Washington,Sunnyside,0,5
2294515,2022,Kansas,Cowley (county),0,4
2293603,2022,Louisiana,Baton Rouge,0,5
2294477,2022,Texas,Beaumont,0,5
2291712,2022,Louisiana,Lafayette,0,11
2291578,2022,Ohio,Springfield,1,4
2292452,2022,Florida,Tarpon Springs,0,6
2292613,2022,South Carolina,North Charleston,1,3
2291618,2022,Georgia,Atlanta,0,4
2291470,2022,Mississippi,Jackson,0,5
2291185,2022,Tennessee,Jackson,2,2
2290903,2022,Louisiana,New Orleans,0,6
2291534,2022,Mississippi,Laurel,0,4
2290026,2022,Alabama,Bessemer,1,3
2288928,2022,Illinois,Chicago,0,4
2288842,2022,Mississippi,Biloxi,4,0
2289610,2022,Texas,San Antonio,0,5
2289308,2022,Louisiana,Opelousas,2,3
2289382,2022,Arizona,Phoenix,0,4
2287581,2022,Alabama,Birmingham,1,3
2286363,2022,South Carolina,Myrtle Beach,1,3
2286061,2022,Indiana,Lafayette,2,3
2285772,2022,Illinois,Chicago,2,2
2285612,2022,North Carolina,Rocky Mount,0,4
2285860,2022,Georgia,Atlanta,0,5
2286089,2022,California,San Bernardino,1,4
2285158,2022,Virginia,Petersburg,1,5
2284819,2022,District of Columbia,Washington,0,4
2285242,2022,Ohio,Cincinnati,0,4
2285267,2022,Arkansas,Mountain View,4,0
2283535,2022,Minnesota,Duluth,4,0
2281171,2022,Pennsylvania,Philadelphia,0,4
2281541,2022,Oregon,Portland,1,3
2280875,2022,South Carolina,Furman,0,9
2281164,2022,California,Sacramento,1,3
2281483,2022,Florida,Miami,1,3
2280711,2022,Pennsylvania,Pittsburgh,2,9
2282256,2022,Louisiana,Baldwin,0,5
2280204,2022,South Carolina,Columbia,0,9
2280495,2022,Maryland,Baltimore,1,3
2281244,2022,Nevada,North Las Vegas,0,4
2281410,2022,Texas,Daingerfield,1,6
2280017,2022,New York,Syracuse,1,4
2280504,2022,California,Stockton,2,2
2276339,2022,New York,Brooklyn,0,10
2277011,2022,New York,Bronx,1,3
2275242,2022,Louisiana,Baton Rouge,0,4
2274790,2022,Iowa,Cedar Rapids,3,9
2274803,2022,Illinois,Elgin,2,4
2275283,2022,California,Willowbrook,2,5
2274783,2022,Indiana,Indianapolis,1,5
2274296,2022,Florida,Miami,0,4
2274855,2022,District of Columbia,Washington,0,4
2272394,2022,Pennsylvania,Philadelphia,0,4
2270747,2022,Kentucky,Covington,0,4
2270578,2022,Connecticut,Hartford,1,3
2269429,2022,New York,Buffalo,0,4
2269100,2022,Texas,Dallas,1,16
2269745,2022,California,San Francisco,2,2
2269082,2022,California,Sacramento,6,11
2268723,2022,North Carolina,Shelby,1,3
2268762,2022,Louisiana,Monroe,1,4
2269059,2022,Colorado,Colorado Springs,0,4
2269034,2022,Louisiana,Shreveport,1,3
2269259,2022,South Carolina,Walterboro,0,4
2264094,2022,California,Hollister,2,3
2265029,2022,Ohio,Cleveland,0,4
2263608,2022,Colorado,Colorado Springs,2,2
2260129,2022,California,Stockton,1,3
2259262,2022,Connecticut,Waterbury,0,4
2259413,2022,Illinois,Chicago,2,2
2258324,2022,Wisconsin,Milwaukee,0,4
2258156,2022,Texas,Austin,0,4
2258224,2022,Texas,Houston,1,3
2257316,2022,Virginia,Norfolk,3,2
2258012,2022,North Carolina,Fayetteville,3,3
2257739,2022,Arkansas,Dumas,1,26
2257674,2022,Virginia,Madison Heights,1,4
2258182,2022,Texas,Dallas,1,9
2256453,2022,Texas,Fort Worth,1,3
2257778,2022,Louisiana,New Iberia,0,5
2257132,2022,Michigan,Lansing,0,4
2256398,2022,Illinois,Chicago,0,4
2255816,2022,Florida,Fort Lauderdale,2,2
2255832,2022,New Jersey,Irvington,1,3
2256080,2022,New Jersey,Irvington,1,3
2254579,2022,Alabama,Ozark,0,5
2253714,2022,Pennsylvania,Reading,1,3
2252873,2022,Illinois,Chicago,0,7
2252500,2022,New York,Rochester,2,2
2252792,2022,South Carolina,Columbia,1,4
2252719,2022,Maryland,Baltimore,3,1
2253654,2022,Alabama,Autaugaville,1,3
2251416,2022,Ohio,Columbus,2,2
2250540,2022,Colorado,Aurora,1,3
2250151,2022,Florida,Jacksonville,1,4
2249608,2022,Tennessee,Knoxville,0,4
2247617,2022,Minnesota,Minneapolis,1,3
2248066,2022,Pennsylvania,Hazleton,1,4
2247842,2022,Kentucky,Louisville,0,4
2247828,2022,Texas,Lubbock,0,4
2247622,2022,South Carolina,Chester,2,3
2248613,2022,Louisiana,Monroe,0,4
2247747,2022,Arizona,Glendale,1,3
2247025,2022,Georgia,Atlanta,0,4
2246387,2022,Nevada,Las Vegas,1,6
2245620,2022,Maryland,Baltimore,1,3
2243861,2022,California,Sacramento,4,0
2243285,2022,Louisiana,Alexandria,0,4
2242345,2022,South Carolina,North Charleston,1,3
2242153,2022,Nevada,Las Vegas,1,13
2244673,2022,Louisiana,Bogalusa,0,9
2241857,2022,Louisiana,Baton Rouge,2,2
2241299,2022,Texas,San Antonio,0,4
2238575,2022,Minnesota,Saint Paul,1,3
2238165,2022,Iowa,Des Moines,0,4
2238312,2022,Mississippi,Mccomb,1,3
2238657,2022,Nebraska,Omaha,0,4
2238403,2022,Oregon,Portland,1,3
2237697,2022,Oregon,Portland,1,5
2237593,2022,Missouri,Charleston,2,14
2237196,2022,California,Turlock,0,7
2237058,2022,North Carolina,Durham,2,2
2236857,2022,Maryland,Temple Hills (Marlow Heights),2,2
2236155,2022,Pennsylvania,Philadelphia,0,4
2235778,2022,Texas,Houston,0,5
2235366,2022,Florida,Miami,1,3
2234868,2022,Illinois,Joliet,1,3
2232854,2022,Wisconsin,Racine,0,5
2232351,2022,Tennessee,Murfreesboro,1,4
2232287,2022,California,West Hollywood,0,4
2232476,2022,Arkansas,Little Rock,1,3
2231921,2022,Missouri,Springfield,0,4
2231371,2022,Arizona,Phoenix,1,9
2227759,2022,Florida,Fort Lauderdale,0,4
2228979,2022,Illinois,Romeoville,0,5
2228510,2022,California,Fresno,2,2
2228660,2022,North Carolina,Wilmington,0,4
2227058,2022,Texas,Corsicana,7,0
2227187,2022,New Mexico,Las Cruces,1,3
2227035,2022,Virginia,Blacksburg,1,4
2225493,2022,California,Oroville,1,4
2224788,2022,Wisconsin,Milwaukee,0,5
2224013,2022,North Carolina,Raleigh,1,3
2222953,2022,Florida,Winter Haven,1,3
2223019,2022,Georgia,Augusta,1,3
2222557,2022,Missouri,Saint Louis,3,1
2222383,2022,Georgia,Atlanta,1,3
2222766,2022,California,Bakersfield,0,4
2220985,2022,District of Columbia,Washington,1,4
2217882,2022,California,Inglewood,4,1
2218159,2022,Wisconsin,Milwaukee,6,0
2215955,2022,Maryland,Baltimore,3,1
2215256,2022,Louisiana,New Orleans,0,4
2214013,2022,Florida,Miami,0,4
2214306,2022,Texas,San Antonio,1,4
2213456,2022,Georgia,Savannah,1,3
2212018,2022,Georgia,Brunswick,1,5
2212203,2022,Tennessee,Knoxville,0,4
2211746,2022,Oregon,Eugene,0,6
2210480,2022,New York,Brooklyn,1,3
2209840,2022,Illinois,Chicago,0,4
2207435,2022,California,Fresno,0,4
2207931,2022,California,Los Angeles,1,4
2207469,2022,Alabama,Montgomery,1,6
2207406,2022,Colorado,Colorado Springs,2,3
2206813,2022,Texas,Houston,1,3
2205024,2022,Mississippi,Jackson,1,3
2202976,2022,Texas,Corsicana,2,2
2202727,2022,Texas,San Antonio,2,2
2202025,2022,Missouri,Columbia,0,4
2202001,2022,Illinois,Peoria,2,2
2201629,2022,Pennsylvania,Philadelphia,1,4
2201641,2022,Wisconsin,Kenosha,1,3
2201848,2022,Indiana,South Bend,0,4
2201876,2022,South Carolina,Dillon,0,5
2201677,2022,Colorado,Denver,2,2
